label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.0,0.0,0.0,-0.0704495906829834,-0.08893585205078125,-0.023496570375300507,-0.11762723326683044,-0.23899251222610474,-0.041373994511104684,-0.15931987762451172,-0.3485192358493805,-0.06523719088409052,-0.2017393261194229,-0.43463991582393646,-0.08497697518441782,-0.050380557775497437,-0.383931040763855,-0.0031735858251522586,-0.07024607062339783,-0.5211804509162903,-0.05596603856656657,-0.1064596176147461,-0.447699636220932,-0.08906208382222758,-0.11244836449623108,-0.36722496151924133,-0.10302897946212397,-0.018511295318603516,-0.372230127453804,-0.013490593370534043,-0.03677216172218323,-0.5168984681367874,-0.07005966858241663,-0.08552134037017822,-0.421648770570755,-0.08814120696160899,-0.09146445989608765,-0.33682894706726074,-0.08624900535915003,0.014360040426254272,-0.3441939949989319,-0.03302761943314181,0.0034284889698028564,-0.4799891859292984,-0.08325808153722392,-0.05193552374839783,-0.3993846923112869,-0.08220297501657114,-0.06787329912185669,-0.31681644916534424,-0.066540066462494,0.04756435751914978,-0.3012169301509857,-0.05578331680271731,0.047775596380233765,-0.40971334278583527,-0.08384701268050776,-0.0009552836418151855,-0.3795778453350067,-0.08093528853032694,-0.02792981266975403,-0.3195275366306305,-0.07026207850549326
A,0.0,0.0,0.0,-0.0646456778049469,-0.08033913373947144,-0.024425359750068765,-0.10652831196784973,-0.2210652232170105,-0.04004269123998938,-0.13262981176376343,-0.3253443241119385,-0.0596056248339778,-0.15490275621414185,-0.4151656925678253,-0.07478010312644301,-0.04173406958580017,-0.3572138547897339,-0.004831038722670655,-0.05704599618911743,-0.4711892306804657,-0.05480142713514624,-0.08351129293441772,-0.40652984380722046,-0.08821209923354445,-0.08557984232902527,-0.33867084980010986,-0.10368889973489104,-0.0044127702713012695,-0.34620925784111023,-0.01358034492460547,-0.014208316802978516,-0.46715766191482544,-0.06625464216796217,-0.05757293105125427,-0.3894583284854889,-0.08620076284734068,-0.06624963879585266,-0.3207821846008301,-0.08774515644637404,0.03196614980697632,-0.3152482509613037,-0.030989805543697457,0.03144025802612305,-0.428402915596962,-0.07766417817202864,-0.01884940266609192,-0.36804741621017456,-0.0800308476480609,-0.03722268342971802,-0.30596786737442017,-0.06901167736378966,0.06751352548599243,-0.2686060667037964,-0.05153316662637053,0.07558804750442505,-0.36206239461898804,-0.08013385192481337,0.03168034553527832,-0.3428899347782135,-0.08056968853799162,0.004458606243133545,-0.30253010988235474,-0.0731728638800746
A,0.0,0.0,0.0,-0.053648531436920166,-0.08437502384185791,-0.02663917330238519,-0.08476448059082031,-0.2158679962158203,-0.04166365650627313,-0.1014564037322998,-0.3244746923446655,-0.05994056028458772,-0.1304129958152771,-0.4059891402721405,-0.072586985800001,-0.04135841131210327,-0.3469008505344391,-0.007021810888829805,-0.04931020736694336,-0.4703611433506012,-0.04776571181747613,-0.05392807722091675,-0.3802002966403961,-0.0717882016036242,-0.05305790901184082,-0.30193009972572327,-0.08073023197385965,0.006235182285308838,-0.33825936913490295,-0.010542056086990215,0.0030188560485839844,-0.4633752703666687,-0.05706012857291398,-0.015291869640350342,-0.3507450222969055,-0.0733235352966517,-0.021750926971435547,-0.2626444697380066,-0.07256458935472665,0.05299776792526245,-0.3085322678089142,-0.021219235408636905,0.0630682110786438,-0.4444780945777893,-0.06375083563062844,0.03230905532836914,-0.35606473684310913,-0.0645887353751391,0.01232820749282837,-0.2692258358001709,-0.05204398793313203,0.10028254985809326,-0.2634095549583435,-0.03447469932171998,0.12373906373977661,-0.37293723225593567,-0.06134251740905938,0.09684795141220093,-0.36120933294296265,-0.0633074590298861,0.06975811719894409,-0.32485347986221313,-0.05681623381707368
A,0.0,0.0,0.0,-0.052592694759368896,-0.06734734773635864,-0.05202970399830065,-0.08496540784835815,-0.2024117112159729,-0.07594926401350222,-0.09456020593643188,-0.32417812943458557,-0.09634519114467821,-0.09517759084701538,-0.43863973021507263,-0.108630229973528,-0.04437744617462158,-0.3770790696144104,-0.020508247682187175,-0.028087377548217773,-0.4863230884075165,-0.06826124831411562,-0.02055203914642334,-0.3864080011844635,-0.09847963347408495,-0.027303457260131836,-0.28250184655189514,-0.10915094360086641,0.014924168586730957,-0.3788333237171173,-0.012093907476696586,0.03884124755859375,-0.48281192779541016,-0.06323328360292635,0.0300711989402771,-0.35769790410995483,-0.08574743314954958,0.009186327457427979,-0.25533249974250793,-0.0864851449367734,0.07039797306060791,-0.3610747754573822,-0.013008051806423282,0.09454619884490967,-0.4561194181442261,-0.061793060296508884,0.07857483625411987,-0.35367530584335327,-0.06471820666763506,0.0590474009513855,-0.26231950521469116,-0.0510600407359334,0.12093496322631836,-0.32694172859191895,-0.01814038983854971,0.13488876819610596,-0.41108977794647217,-0.051934984767171954,0.11882913112640381,-0.35216808319091797,-0.04993941008422098,0.10225987434387207,-0.28723135590553284,-0.03675521656248293
A,0.0,0.0,0.0,-0.04623323678970337,-0.09096115827560425,-0.03878980057692161,-0.06380391120910645,-0.23837819695472717,-0.059545322530027534,-0.08107322454452515,-0.3699338436126709,-0.07999446170782676,-0.11992776393890381,-0.45583873987197876,-0.09460943865036597,-0.031148910522460938,-0.39326512813568115,-0.016674681775327826,-0.01577317714691162,-0.5155605375766754,-0.05824172052001586,-0.011697888374328613,-0.43388164043426514,-0.08387350963806739,-0.01848006248474121,-0.33722609281539917,-0.09391004519915214,0.03362661600112915,-0.38961106538772583,-0.01426132789259782,0.05223006010055542,-0.5100213438272476,-0.06301285999273887,0.04170888662338257,-0.3827112913131714,-0.08414070235943427,0.025158464908599854,-0.2802671492099762,-0.08587739544367423,0.09503066539764404,-0.3602660596370697,-0.018609299533125068,0.11874157190322876,-0.48842954635620117,-0.06130288469051948,0.10336804389953613,-0.39765143394470215,-0.062235563270803596,0.08543270826339722,-0.31000638008117676,-0.04987877162551513,0.1482088565826416,-0.3140513300895691,-0.026067999400254394,0.17113304138183594,-0.415152370929718,-0.052047758571859504,0.1712735891342163,-0.4172285199165344,-0.05172823669767013,0.1678401231765747,-0.41023287177085876,-0.04330225961660972
A,0.0,0.0,0.0,-0.05283784866333008,-0.08826810121536255,-0.03184236914938765,-0.08619749546051025,-0.22017186880111694,-0.05107619569724875,-0.11466729640960693,-0.3197838068008423,-0.07297725931829291,-0.15385764837265015,-0.3890368640422821,-0.0888820137185462,-0.04253298044204712,-0.3335813283920288,-0.021073504845560365,-0.05731469392776489,-0.45033079385757446,-0.06902804927057105,-0.06966245174407959,-0.346205472946167,-0.09386047677224951,-0.07095277309417725,-0.27233946323394775,-0.10308422849601584,-0.001773238182067871,-0.31682461500167847,-0.0248259916258462,-0.013859927654266357,-0.4256964921951294,-0.07682155774062949,-0.03604114055633545,-0.3011956214904785,-0.089937544922293,-0.03987973928451538,-0.22904354333877563,-0.088220335106314,0.0380173921585083,-0.28093641996383667,-0.036716039786995225,0.04018533229827881,-0.3987743854522705,-0.0853284220499404,0.006447315216064453,-0.30069953203201294,-0.08304452107375937,-0.010497331619262695,-0.22642534971237183,-0.0690458412570365,0.0759935975074768,-0.23243039846420288,-0.05173611969775038,0.09897160530090332,-0.3324770927429199,-0.08068463907665091,0.06794160604476929,-0.304324746131897,-0.08092521832412558,0.04142796993255615,-0.26268333196640015,-0.07452511743730383
A,0.0,0.0,0.0,-0.06548339128494263,-0.0881427526473999,-0.01260146470485779,-0.10650700330734253,-0.21522986888885498,-0.021922045105384314,-0.1417771577835083,-0.30527007579803467,-0.03728879121808859,-0.18243074417114258,-0.3686138689517975,-0.04785479856400343,-0.061567991971969604,-0.347279816865921,0.012059974766088999,-0.0855053961277008,-0.43543922901153564,-0.02571313706903311,-0.10749131441116333,-0.344747930765152,-0.04948522029189917,-0.10831907391548157,-0.2758723199367523,-0.059744390377090895,-0.03273046016693115,-0.3343454599380493,0.002048743937848485,-0.05782422423362732,-0.4267004728317261,-0.037908217587755644,-0.08916109800338745,-0.31587687134742737,-0.048921524265097105,-0.08977967500686646,-0.24453705549240112,-0.04642558349041792,-0.004134654998779297,-0.29996538162231445,-0.015376313307569944,-0.023585081100463867,-0.3951135575771332,-0.0494885283496842,-0.06229594349861145,-0.30483579635620117,-0.04517954094080778,-0.07170847058296204,-0.23727071285247803,-0.03242618096737715,0.023451954126358032,-0.24870514869689941,-0.035146685966537916,0.011843711137771606,-0.32576078176498413,-0.05391073105602118,-0.028459250926971436,-0.28762510418891907,-0.05128135038285109,-0.04910537600517273,-0.24313735961914062,-0.043484988340424024
A,0.0,0.0,0.0,-0.07478407025337219,-0.11971884965896606,-0.011915710396067425,-0.12089470028877258,-0.29018639028072357,-0.018415224379793926,-0.15872633457183838,-0.4149767607450485,-0.03368148451198749,-0.2063196897506714,-0.49316924810409546,-0.044209315082923695,-0.07065454125404358,-0.40849801898002625,0.02470152395318337,-0.087066650390625,-0.5361087918281555,-0.022847924954191967,-0.10726654529571533,-0.45138153433799744,-0.0565628731762331,-0.11230260133743286,-0.35433991998434067,-0.07040102278341465,-0.03104698657989502,-0.40586110949516296,0.012650811472042278,-0.04864621162414551,-0.5429446399211884,-0.03903271501411609,-0.08212387561798096,-0.42862918972969055,-0.06009082367171459,-0.0870923101902008,-0.32157398760318756,-0.06038367246736698,0.010546565055847168,-0.3817109167575836,-0.008640823527173325,0.0028001070022583008,-0.528400719165802,-0.05078799521078281,-0.04076153039932251,-0.43712127208709717,-0.053742549023525044,-0.05775558948516846,-0.3396773338317871,-0.041670205644265934,0.053867340087890625,-0.34108610451221466,-0.03282052522052936,0.07147371768951416,-0.47767274081707,-0.05599735175718479,0.036826133728027344,-0.4736916273832321,-0.059157526693240925,0.009478330612182617,-0.43652307987213135,-0.05392823611845188
A,0.0,0.0,0.0,-0.07406976819038391,-0.10574734210968018,-0.014758840816398333,-0.12015166878700256,-0.25621357560157776,-0.026164122538943957,-0.15566235780715942,-0.3714519590139389,-0.045231510566850375,-0.201848566532135,-0.44732865691185,-0.059630137550016116,-0.07886657118797302,-0.3807143270969391,0.0073000745304625525,-0.09572869539260864,-0.5090709924697876,-0.039798603074927996,-0.11984145641326904,-0.4160055071115494,-0.0694372324816186,-0.11890360713005066,-0.3326677083969116,-0.0822846485845048,-0.044116973876953125,-0.37244731187820435,-0.006028615551372241,-0.058663636445999146,-0.5158922225236893,-0.05857938589372225,-0.09611085057258606,-0.39414162933826447,-0.0750301598183114,-0.09812170267105103,-0.297659307718277,-0.0735563753715951,-0.008856058120727539,-0.3442046344280243,-0.02786338576891012,-0.0125790536403656,-0.49182289838790894,-0.06963393525995798,-0.05873146653175354,-0.4003232568502426,-0.06950761066593714,-0.07284331321716309,-0.31201159954071045,-0.057727389650722216,0.028514742851257324,-0.3005041480064392,-0.05268910216011591,0.039275407791137695,-0.43085046112537384,-0.07487123148359842,-0.0025379061698913574,-0.40654127299785614,-0.07591700987734384,-0.030266761779785156,-0.35568752884864807,-0.07094791965403147
A,0.0,0.0,0.0,-0.08705005049705505,-0.09253990650177002,-0.006270206976580539,-0.134720116853714,-0.2071802020072937,-0.011971489038216987,-0.1744566559791565,-0.29647397994995117,-0.02563743617002956,-0.21605445444583893,-0.35668712854385376,-0.034454993415522495,-0.09419810771942139,-0.3490084409713745,0.029707519825649342,-0.12750208377838135,-0.43839117884635925,-0.004819703731584468,-0.14729321002960205,-0.3535040616989136,-0.02916538666551105,-0.14367607235908508,-0.2910381257534027,-0.04110372017686359,-0.06766894459724426,-0.3485834300518036,0.017263394337248883,-0.10851773619651794,-0.4370993971824646,-0.018243032950806537,-0.1353190839290619,-0.3354420065879822,-0.031801901269602695,-0.12853512167930603,-0.2763597369194031,-0.03300097908442012,-0.04088273644447327,-0.32785043120384216,-0.0029037561974405435,-0.08139386773109436,-0.39541131258010864,-0.03346931140487186,-0.11474916338920593,-0.30844447016716003,-0.031902461755919376,-0.11436975002288818,-0.2523559331893921,-0.02277430284385673,-0.01685813069343567,-0.28655824065208435,-0.025585811097073474,-0.050569355487823486,-0.3316596746444702,-0.04084991987411968,-0.08893656730651855,-0.28446322679519653,-0.03911639701192371,-0.10150322318077087,-0.24128571152687073,-0.033389564115452686
A,0.0,0.0,0.0,-0.07011273503303528,-0.07764750719070435,-0.010261636128518603,-0.11747324466705322,-0.195509135723114,-0.017254641180727504,-0.1592162847518921,-0.27481213212013245,-0.03007598397681477,-0.20050299167633057,-0.3310016691684723,-0.03838473734805348,-0.07158595323562622,-0.3376448154449463,0.013201514357831456,-0.10358035564422607,-0.4143184423446655,-0.02125349630961182,-0.12329119443893433,-0.32842954993247986,-0.042994106089565776,-0.12183621525764465,-0.26819682121276855,-0.05313111645529034,-0.04210996627807617,-0.3292684853076935,0.0028746282739007256,-0.07974720001220703,-0.40044382214546204,-0.031079165538642428,-0.10718473792076111,-0.3008840084075928,-0.0407764407748914,-0.10514971613883972,-0.24424976110458374,-0.03999523249814274,-0.012781739234924316,-0.2982618510723114,-0.014346406696233771,-0.04820984601974487,-0.36422377824783325,-0.04557052431056263,-0.08221635222434998,-0.2797864079475403,-0.04160000187704327,-0.08747538924217224,-0.2234174609184265,-0.03096150224456551,0.013857781887054443,-0.2470763921737671,-0.03368606222221615,-0.014286041259765625,-0.3003500998020172,-0.05090612349459889,-0.052444279193878174,-0.2577441930770874,-0.047664871340487025,-0.06807520985603333,-0.2160922884941101,-0.04060285714814427
A,0.0,0.0,0.0,-0.08971571922302246,-0.10318106412887573,-0.04366650449912868,-0.14568030834197998,-0.27725666761398315,-0.06744026037733875,-0.19245976209640503,-0.39861786365509033,-0.08995455893557391,-0.24994885921478271,-0.4799865484237671,-0.1044482478765758,-0.04752242565155029,-0.4653543084859848,-0.023700693797877648,-0.12042075395584106,-0.49314457178115845,-0.08596650901120029,-0.12596988677978516,-0.36209389567375183,-0.12052372488062701,-0.10779768228530884,-0.30120915174484253,-0.13692965748589359,0.011838912963867188,-0.45454148948192596,-0.025975952100566246,-0.07114511728286743,-0.40693119168281555,-0.08337691071312747,-0.08051073551177979,-0.2584587633609772,-0.09286364558022342,-0.05572384595870972,-0.23912638425827026,-0.08946979435961566,0.06235373020172119,-0.39459866285324097,-0.03962436708491168,-0.0176011323928833,-0.31905537843704224,-0.09403019043486438,-0.03065359592437744,-0.19408363103866577,-0.07689312490504108,-0.004640758037567139,-0.18583720922470093,-0.054853622045925476,0.10436856746673584,-0.31714144349098206,-0.05907087045591197,0.040974557399749756,-0.25168782472610474,-0.0905223229793819,0.02528613805770874,-0.16847938299179077,-0.08003234508316837,0.04703634977340698,-0.1617748737335205,-0.0647872650889667
A,0.0,0.0,0.0,-0.08381140232086182,-0.12477681040763855,-0.010438143575129288,-0.13177725672721863,-0.3067166358232498,-0.017538002060291547,-0.1646677851676941,-0.43093016743659973,-0.03121817700707652,-0.1997746229171753,-0.5293929278850555,-0.0392196460827563,-0.04779338836669922,-0.4561513364315033,0.016121694518687946,-0.09405386447906494,-0.5490971803665161,-0.030369555877086896,-0.11727997660636902,-0.42973585426807404,-0.05353133969151713,-0.1187015175819397,-0.35217246413230896,-0.06055736385428645,0.00014525651931762695,-0.43749354779720306,0.0017347041782613815,-0.06196647882461548,-0.48093023896217346,-0.042119602040884274,-0.08150243759155273,-0.33398863673210144,-0.04573511548483111,-0.06104248762130737,-0.29249776899814606,-0.03750983096801974,0.04779458045959473,-0.38936523348093033,-0.021449150817034024,-0.0168190598487854,-0.4133801758289337,-0.06072160817825534,-0.036939024925231934,-0.2793855518102646,-0.041397741363880414,-0.01569300889968872,-0.2473394274711609,-0.018951790706751126,0.09478062391281128,-0.32539132237434387,-0.046999847815868634,0.03707009553909302,-0.35463038086891174,-0.06306522928321101,0.012430846691131592,-0.26430802047252655,-0.04355494894230105,0.028142094612121582,-0.23259758949279785,-0.02333165548884608
A,0.0,0.0,0.0,-0.08735883235931396,-0.07636904716491699,-0.021532044310390575,-0.1474614143371582,-0.22945836186408997,-0.032531865436851604,-0.19630083441734314,-0.3314049541950226,-0.04695685629945956,-0.2509610056877136,-0.3886909484863281,-0.055341132480918986,-0.0748198926448822,-0.4050109088420868,0.011903864767134564,-0.14175882935523987,-0.4336712956428528,-0.03526434351903163,-0.14443808794021606,-0.3198558986186981,-0.06272884135347567,-0.13015475869178772,-0.25873178243637085,-0.07361473565202914,-0.03037172555923462,-0.3974650204181671,0.0029598294922266177,-0.10151940584182739,-0.3875464200973511,-0.040465049941360576,-0.10049411654472351,-0.24820733070373535,-0.04857014169198237,-0.07540839910507202,-0.21865195035934448,-0.04372835581403933,0.014438986778259277,-0.35727012157440186,-0.015607362177490813,-0.052309513092041016,-0.3373039960861206,-0.059065197158872706,-0.05479627847671509,-0.21262085437774658,-0.04361418311697207,-0.028679251670837402,-0.194854736328125,-0.022139169771492107,0.05666625499725342,-0.2979884743690491,-0.037156701583683116,0.0022753477096557617,-0.2984577715396881,-0.059103590000688655,-0.008751749992370605,-0.2136428952217102,-0.04305465569001399,0.011588454246520996,-0.19421929121017456,-0.024042666454135997
A,0.0,0.0,0.0,-0.0674625039100647,-0.10108160972595215,-0.026419567929224286,-0.10401773452758789,-0.27213871479034424,-0.039113503934459004,-0.1343090534210205,-0.39539310336112976,-0.057429981471614155,-0.1755160093307495,-0.48053422570228577,-0.06850294122250489,-0.055016934871673584,-0.38759762048721313,-0.006078776491449389,-0.07786822319030762,-0.5024616569280624,-0.05655827471764496,-0.07193303108215332,-0.38220128417015076,-0.07649975368531159,-0.05793255567550659,-0.31222859025001526,-0.07832878181488923,0.0006769895553588867,-0.37664321064949036,-0.00948579987289122,-0.019155919551849365,-0.4661063253879547,-0.05630535730870179,-0.024308323860168457,-0.3130328953266144,-0.05511608818324021,-0.017279386520385742,-0.25959497690200806,-0.042068910838679585,0.05662572383880615,-0.34345293045043945,-0.02242986583860329,0.04299253225326538,-0.4449799358844757,-0.0725738490536969,0.02714020013809204,-0.2963661849498749,-0.052828707785920415,0.027927160263061523,-0.21603381633758545,-0.023362389819340024,0.11240595579147339,-0.29909825325012207,-0.03812117973120621,0.13099217414855957,-0.44754748046398163,-0.06252908805163315,0.10551214218139648,-0.42083626985549927,-0.047311444820479664,0.08501040935516357,-0.3848232328891754,-0.02721226686389855
A,0.0,0.0,0.0,-0.08159643411636353,-0.06675416231155396,-0.008397147822506668,-0.13715201616287231,-0.1778123378753662,-0.017632419075198413,-0.18155133724212646,-0.25412487983703613,-0.032857078890629055,-0.22393368184566498,-0.31720244884490967,-0.043732743542022945,-0.08098554611206055,-0.3478463590145111,0.015064044092468976,-0.15009751915931702,-0.3757885694503784,-0.025375865231580974,-0.14973008632659912,-0.2767268419265747,-0.05093971995574975,-0.12798169255256653,-0.22012251615524292,-0.06238156912786508,-0.05422872304916382,-0.34857410192489624,0.0028854572965428815,-0.13466396927833557,-0.34635335206985474,-0.03836872784359002,-0.12800148129463196,-0.22921806573867798,-0.04852394370300317,-0.10028183460235596,-0.1888183355331421,-0.046494703571624996,-0.02695775032043457,-0.3267483413219452,-0.016111478041239025,-0.10517045855522156,-0.2994655966758728,-0.054193831811971904,-0.09684136509895325,-0.19384819269180298,-0.04545813409549737,-0.07028457522392273,-0.1645835041999817,-0.030384449119992496,-0.0031825900077819824,-0.2857353687286377,-0.037185001950092555,-0.06530755758285522,-0.2668929100036621,-0.05694137124282861,-0.06285399198532104,-0.19674605131149292,-0.04800245521528268,-0.03921806812286377,-0.1736314296722412,-0.03523791564566636
A,0.0,0.0,0.0,-0.08783701062202454,-0.06142139434814453,-0.00821182834533829,-0.14281782507896423,-0.16269421577453613,-0.016130848364809935,-0.18745627999305725,-0.22877418994903564,-0.029007083313445037,-0.22962868213653564,-0.29108482599258423,-0.03691185316620249,-0.07973572611808777,-0.3504679799079895,0.01578359627546888,-0.15590250492095947,-0.35861629247665405,-0.019933824004510825,-0.15745511651039124,-0.2626993656158447,-0.0427564238625564,-0.13756760954856873,-0.207180917263031,-0.05281623131213564,-0.051131874322891235,-0.3522685766220093,0.00555654610889178,-0.14109820127487183,-0.329376220703125,-0.029991036789397185,-0.13505646586418152,-0.21339571475982666,-0.03852887502489466,-0.10866513848304749,-0.1752428412437439,-0.036430221559385245,-0.02626955509185791,-0.3267333507537842,-0.010970353657285159,-0.11517655849456787,-0.2817944884300232,-0.044534501196721976,-0.1054600179195404,-0.1815851330757141,-0.0350221624094047,-0.07865682244300842,-0.15454638004302979,-0.020106735216359084,-0.0078563392162323,-0.27707648277282715,-0.029332560064176505,-0.0781315267086029,-0.247200608253479,-0.0485528414565124,-0.07411205768585205,-0.1831539273262024,-0.04018936729607958,-0.04977032542228699,-0.1638903021812439,-0.02757647684393305
A,0.0,0.0,0.0,-0.060978591442108154,-0.0823678970336914,-0.031032583172873274,-0.0931396484375,-0.21938401460647583,-0.04707195280070664,-0.11351984739303589,-0.3262515366077423,-0.06651936886783005,-0.133564293384552,-0.4258764982223511,-0.07781127510543229,-0.057099342346191406,-0.35277724266052246,-0.01651411732609631,-0.07247787714004517,-0.45800137519836426,-0.06528266189570786,-0.0676267147064209,-0.3558500111103058,-0.08158661840434434,-0.05809098482131958,-0.2811763882637024,-0.08071887163396241,-0.002630472183227539,-0.3439926505088806,-0.01706910362418057,-0.018170535564422607,-0.42863962054252625,-0.06271006582255723,-0.023464560508728027,-0.287353515625,-0.060972240250066534,-0.017649829387664795,-0.23193836212158203,-0.04685880659098984,0.051264286041259766,-0.3167722225189209,-0.026649289261058584,0.03999286890029907,-0.4078652858734131,-0.07503440646405579,0.024791240692138672,-0.2757607698440552,-0.05539652002926232,0.023694396018981934,-0.2010149359703064,-0.0258901905822313,0.10481172800064087,-0.27426159381866455,-0.039384685884670034,0.12542510032653809,-0.40675124526023865,-0.06726153610225083,0.10153758525848389,-0.37877535820007324,-0.055272501389936224,0.07991862297058105,-0.3428325355052948,-0.036251981239274755
A,0.0,0.0,0.0,-0.05851328372955322,-0.1008235514163971,-0.04141870801402092,-0.0839950442314148,-0.2789233326911926,-0.05780806307745934,-0.10659754276275635,-0.41467614471912384,-0.07164741967869759,-0.14265888929367065,-0.5058754086494446,-0.08069249157858849,-0.01742100715637207,-0.38759350776672363,-0.008664285848567488,-0.020794928073883057,-0.4773767292499542,-0.05196178619814873,-0.03686612844467163,-0.40653862059116364,-0.07540157352639199,-0.04562366008758545,-0.36426471173763275,-0.08420161073161125,0.03498965501785278,-0.3696925640106201,-0.0057479954238033315,0.0236818790435791,-0.4718155562877655,-0.05030393143249512,-0.002990901470184326,-0.3248423635959625,-0.05713419531537056,-0.00022429227828979492,-0.2647947072982788,-0.047884455966482165,0.08534419536590576,-0.32711082696914673,-0.011980577456483843,0.06950515508651733,-0.40030547976493835,-0.058715823190937044,0.04062587022781372,-0.27053430676460266,-0.04318584789587021,0.04367363452911377,-0.21893438696861267,-0.0183663657779789,0.13213300704956055,-0.2713843882083893,-0.021363330158123972,0.11206555366516113,-0.33767805993556976,-0.04753641326976776,0.082244873046875,-0.2515504062175751,-0.029262726279625895,0.08257567882537842,-0.20435267686843872,-0.006516791498938801
A,0.0,0.0,0.0,-0.06159079074859619,-0.11945143342018127,-0.03473396433571452,-0.0898289680480957,-0.3041902184486389,-0.05514745248535746,-0.11745345592498779,-0.4443856179714203,-0.0786129629431116,-0.164789080619812,-0.5347763448953629,-0.09532454816678637,-0.03451704978942871,-0.40636856853961945,-0.00775856964344257,-0.04588031768798828,-0.5325799733400345,-0.06778133867362612,-0.054099440574645996,-0.41883450746536255,-0.09505839107612246,-0.049086689949035645,-0.3398262560367584,-0.10208308903554553,0.01994544267654419,-0.37769564986228943,-0.012676771004294096,0.008768916130065918,-0.48569945991039276,-0.07100711224654788,-0.0125618577003479,-0.32366517186164856,-0.07625071911195391,-0.001284480094909668,-0.2769365608692169,-0.06351614950278872,0.07615727186203003,-0.3315238356590271,-0.028677173164282976,0.06409525871276855,-0.4039751887321472,-0.08642822710851306,0.036881089210510254,-0.26296523213386536,-0.0642689561663019,0.046213746070861816,-0.2257687747478485,-0.03217254040816897,0.13123661279678345,-0.2765454351902008,-0.04822460023740405,0.12471610307693481,-0.36177609860897064,-0.07433352081159228,0.09947770833969116,-0.27855655550956726,-0.05057447237948054,0.1028779149055481,-0.2395445704460144,-0.023933947291766344
A,0.0,0.0,0.0,-0.07305824756622314,-0.09298449754714966,-0.0367152277239029,-0.11395066976547241,-0.2621192932128906,-0.05618561765629693,-0.15061622858047485,-0.3813551962375641,-0.07604275605160637,-0.19955959916114807,-0.46010154485702515,-0.08799157998043938,-0.0408516526222229,-0.4153228998184204,-0.016445582345909315,-0.09121990203857422,-0.47278881072998047,-0.07376071026999398,-0.09272688627243042,-0.34361109137535095,-0.10237583479363366,-0.07605469226837158,-0.2842864394187927,-0.11437632849890633,0.014792382717132568,-0.3990476131439209,-0.020632430524415213,-0.037769198417663574,-0.41003286838531494,-0.07433067223507805,-0.04864311218261719,-0.25703439116477966,-0.07935439011532708,-0.02715224027633667,-0.2394801676273346,-0.07165448328930779,0.06562912464141846,-0.34608030319213867,-0.03549950531203194,0.01449960470199585,-0.3305078446865082,-0.08588299861628457,-0.004262387752532959,-0.1997806429862976,-0.0639831643410389,0.018367350101470947,-0.1926448941230774,-0.03806132039505883,0.11149317026138306,-0.27877941727638245,-0.055096409828252035,0.07095342874526978,-0.2797733247280121,-0.08036248347241326,0.04792475700378418,-0.20277351140975952,-0.06302244922596856,0.06313645839691162,-0.19307708740234375,-0.0434421706803505
A,0.0,0.0,0.0,-0.08093810081481934,-0.1089409589767456,-0.023184269269506785,-0.1231752336025238,-0.27421537041664124,-0.03632659797887072,-0.16306722164154053,-0.3822649121284485,-0.05257037987331614,-0.21430256962776184,-0.453921914100647,-0.06237245683888659,-0.04132556915283203,-0.4277374744415283,0.003661522340451029,-0.10494035482406616,-0.474012166261673,-0.04562420358280406,-0.11011677980422974,-0.35168638825416565,-0.07501532470206485,-0.09502089023590088,-0.2970845103263855,-0.08886283223847613,0.007921159267425537,-0.41778433322906494,-0.004607607213358733,-0.06384092569351196,-0.42393824458122253,-0.0477520931265758,-0.0729491114616394,-0.2830904722213745,-0.05437100266436801,-0.046673715114593506,-0.2617126703262329,-0.051355771323244426,0.05505424737930298,-0.36847543716430664,-0.02238230181256995,-0.01391744613647461,-0.36069726943969727,-0.062214318265716884,-0.028196632862091064,-0.23404115438461304,-0.04229722877363429,-0.0015981793403625488,-0.2169845998287201,-0.021225569372575137,0.09695559740066528,-0.29989054799079895,-0.04418349226335749,0.04215991497039795,-0.2970561683177948,-0.06392583583811984,0.02382439374923706,-0.2224985659122467,-0.04819777940730319,0.044647157192230225,-0.20789524912834167,-0.03166461323718295
